date,close,volume,open,high,low
2015/09/02,91.64,5930351,91.38,92.16,90.87
2015/09/03,92.13,3774123,92,92.75,91.88
2015/09/04,90.92,5649176,91,91.5411,90.64
2015/09/08,92.37,3633494,91.93,92.4,91.58
2015/09/09,90.83,4465269,93.04,93.08,90.5
2015/09/10,91.06,3902567,90.5,91.7,90.43
2015/09/11,91.62,4058061,90.92,91.64,90.69
2015/09/14,91.2,4383512,91.62,91.64,90.99
2015/09/15,92.06,3717448,91.67,92.34,91.15
2015/09/16,93.07,4151653,92.35,93.32,92.15
2015/09/17,93.37,5230435,93.31,94.37,92.61
2015/09/18,93.05,9613092,92.19,93.63,91.79
2015/09/21,93.71,3653985,93.32,94.27,93.23
2015/09/22,92.37,4547898,92.99,93.08,91.945
2015/09/23,92.4,3402041,92.27,92.7,91.86
2015/09/24,92.47,4064034,91.89,92.86,91.45
2015/09/25,93.47,4897161,92.94,94.18,92.67
2015/09/28,92.47,4659068,92.97,93.65,92.2
2015/09/29,93.04,5625069,92.55,93.36,92.31
2015/09/30,94.3,5867111,94.06,94.4,93.53
2015/10/01,93.85,5061773,94.2,94.5,93.13
2015/10/02,94.16,5163745,93.17,94.22,92.53
2015/10/05,95.81,5691363,94.91,95.98,94.59
2015/10/06,97.07,7094234,97.96,98,96.73
2015/10/07,98.52,6538612,97.19,98.99,97.08
2015/10/08,98.97,4683245,97.6,99.01,97.6
2015/10/09,99.47,5607006,98.9,99.615,98.81
2015/10/12,99.14,4580769,98.95,100.1,98.685
2015/10/13,97.92,5989430,98.96,99.16,97.89
2015/10/14,97.49,4238421,97.77,98.21,97.41
2015/10/15,98.28,5759472,98.11,98.485,97.43
2015/10/16,99.7,5544407,98.85,99.81,98.3
2015/10/19,100.18,4902866,99.7,100.27,99.52
2015/10/20,100.27,3613624,99.95,100.39,99.67
2015/10/21,100.25,4338410,99.9,100.9,99.74
2015/10/22,103.08,5929727,100.67,103.38,100.33
2015/10/23,102.43,5011996,103.32,103.44,101.93
2015/10/26,102.54,3670693,102.39,102.81,101.85
2015/10/27,102.94,3995262,102.13,103.2,102.01
2015/10/28,102.74,5164815,103.11,103.2,101.48
2015/10/29,102.8,3008124,102.09,103.1,101.9
2015/10/30,102.19,5425820,102.63,103.24,102.19
2015/11/02,101.4,5007315,102.14,102.58,101.1
2015/11/03,100.92,4174939,101.16,101.21,99.83
2015/11/04,100.62,3344638,100.89,101.34,100.4
2015/11/05,100.61,2834071,100.62,100.94,100.19
2015/11/06,99.72,4660435,100.07,100.288,99.15
2015/11/09,98.88,3959772,99.48,99.6,98.225
2015/11/10,98.83,3367808,98.5,99.22,98.38
2015/11/11,99.43,3151467,99.28,99.9598,99.09
2015/11/12,98.37,3888833,98.9,99.33,98.34
2015/11/13,98.04,3997702,98.19,98.95,97.81
2015/11/16,99.56,3446744,97.75,99.66,97.65
2015/11/17,98.83,3442910,99.54,99.88,98.555
2015/11/18,100.27,3845566,99.07,100.38,98.91
2015/11/19,100.93,3495987,100.52,101.37,100.5
2015/11/20,100.1,4800139,101.52,102.15,100
2015/11/23,100.85,4603992,100.48,101.69,100.24
2015/11/24,100.63,3402322,100.33,101,100
2015/11/25,100.5,2906408,100.53,100.94,100.45
2015/11/27,100.74,1463396,100.09,100.99,100.09
2015/11/30,100.16,5977575,100.74,100.97,100.125
2015/12/01,101.06,4464241,100.11,101.12,100.11
2015/12/02,99.48,4358018,100.36,100.38,99.36
2015/12/03,99.09,5657644,99.62,99.985,98.76
2015/12/04,101.06,6422721,99.2,101.37,98.54
2015/12/07,100.67,3406998,101.03,101.51,100.12
2015/12/08,100.17,3385204,100.4,100.81,99.63
2015/12/09,99.13,4188757,99.53,100.96,98.99
2015/12/10,98.9,3926583,99.31,99.6,98.45
2015/12/11,97.78,5429492,97.93,98.79,97.54
2015/12/14,97.95,6623646,98.09,98.62,96.81
2015/12/15,99.39,5550933,98.53,99.67,98.2
2015/12/16,101.08,4982532,99.84,101.33,99.65
2015/12/17,100.2,4295396,101,101.11,100.17
2015/12/18,97.9,6906328,99.75,99.76,97.88
2015/12/21,98.62,3085378,98.39,98.64,97.77
2015/12/22,99.8,3882125,98.91,100.0657,98.63
2015/12/23,100.64,2929641,100.2,100.76,100.02
2015/12/24,100.54,1044308,100.51,100.97,100.11
2015/12/28,100.68,4017671,100.39,100.79,100.14
2015/12/29,101.45,2361275,101.11,101.7,100.772
2015/12/30,101.15,2332998,101.51,101.54,100.98
2015/12/31,99.92,3041542,100.53,100.91,99.81
2016/01/04,98.77,6484153,98.56,99,97.8
2016/01/05,99.45,4893862,98.81,99.85,98.71
2016/01/06,99.48,5483415,98.38,99.76,98.12
2016/01/07,97.57,5436427,98.46,98.98,97.21
2016/01/08,97.21,4853144,97.83,98.63,96.94
2016/01/11,97.44,5637945,97.34,97.92,96.87
2016/01/12,97.62,5180635,98.41,98.41,97.14
2016/01/13,96.5,5157309,97.47,97.94,96.35
2016/01/14,95.81,6591809,96.4,97.08,95.655
2016/01/15,93.93,8228153,93.95,94.56,93.3
2016/01/19,95.77,6825214,94.66,96.1,94.46
2016/01/20,93.77,7557938,94.85,95.42,93.3
2016/01/21,94.47,6071391,94.04,94.67,93.2481
2016/01/22,95.85,6946636,94.88,96.29,94.1207
2016/01/25,95.94,4406502,95.92,96.83,95.53
2016/01/26,96.32,3735241,95.91,97.22,95.765
2016/01/27,95.94,5795056,95.89,97.28,95.56
2016/01/28,97.45,5169860,96.43,97.9,96.08
2016/01/29,99.3,7337211,97.87,99.3,97.58
2016/02/01,99.03,3648144,98.53,99.4,97.52
2016/02/02,98.21,3809921,98.65,98.68,98
2016/02/03,98.72,5145709,98.87,99.03,97.6
2016/02/04,97.39,5211887,98.68,98.9,97
2016/02/05,97.32,5574778,97.64,97.71,96.8
2016/02/08,97.52,4728953,97.14,97.89,96.4
2016/02/09,98.28,4994207,96.69,98.79,96.44
2016/02/10,97.62,4503702,98.21,98.73,97.52
2016/02/11,96.9,5898204,96.39,97.94,96.09
2016/02/12,98.49,5109064,96.4,98.59,96.15
2016/02/16,98.6,4704686,99.2,99.3,98.1
2016/02/17,99.55,4493212,99,99.89,98.8
2016/02/18,99.62,3729118,99.57,99.97,98.97
2016/02/19,99.58,4531230,98.46,100.185,98.46
2016/02/22,99.87,4731536,99.98,100.56,99.58
2016/02/23,99.54,3721046,99.89,100,99.38
2016/02/24,99.68,5691204,99,99.75,98.4
2016/02/25,100.67,4668947,99.83,100.7,99.83
2016/02/26,98.36,6505200,100.49,100.54,97.84
2016/02/29,97.82,5948530,98.36,99.02,97.79
2016/03/01,99.09,5160015,98.5,99.14,98.05
2016/03/02,98.33,4179909,98.05,98.36,97.54
2016/03/03,99.16,4856629,98.35,99.23,98.02
2016/03/04,100,7063740,98.81,100,98.57
2016/03/07,99.25,5966233,99.25,99.6,98.9701
2016/03/08,99.74,4870153,98.97,100.1199,98.745
2016/03/09,100.2,5081620,100,100.58,99.74
2016/03/10,100.78,5502777,100.45,100.88,100.02
2016/03/11,101.31,5912356,101,101.41,100.59
2016/03/14,100.65,3580208,101.13,101.45,100.62
2016/03/15,101.15,3859809,100.27,101.57,100.25
2016/03/16,100.83,4176507,100.94,101.34,100.01
2016/03/17,101.87,5619669,101,102.12,100.79
2016/03/18,101.29,7262547,101.67,101.94,101.01
2016/03/21,101.54,4420101,100.91,102.12,100.32
2016/03/22,100.77,3457646,101.28,101.51,100.43
2016/03/23,100.81,3407759,100.69,101.7626,100.53
2016/03/24,100.68,3182884,100.7,100.92,100.15
2016/03/28,100.98,3785458,100.96,101.61,100.82
2016/03/29,101.37,3356506,101.05,101.64,100.76
2016/03/30,102.69,4513591,101.46,102.89,101.41
2016/03/31,102.48,5367628,102.54,103.45,102.3
2016/04/01,103.78,4128611,101.97,103.89,101.945
2016/04/04,103.82,4220443,103.8,103.95,102.77
2016/04/05,103.1,3589151,103.77,103.93,102.87
2016/04/06,103.92,4196734,103.25,103.99,102.87
2016/04/07,103.6,6220933,103.34,103.97,103.03
2016/04/08,105.08,6154454,103.99,105.25,103.9
2016/04/11,104.3,5353516,105.16,105.77,104.16
2016/04/12,104.91,3763952,104.17,105.12,104.12
2016/04/13,104.12,3802289,105.34,105.35,103.76
2016/04/14,103.16,5593254,102.73,104.088,102.71
2016/04/15,103.77,4537947,103.24,103.81,103.01
2016/04/18,103.72,7736891,104.16,104.59,103.5
2016/04/19,104.32,4993863,103.81,104.61,103.76
2016/04/20,102.44,4777320,104.23,104.35,102.39
2016/04/21,100.99,7145126,102.34,102.34,100.42
2016/04/22,101.98,5660156,101.17,102.06,100.94
2016/04/25,102.8,3501217,101.8,102.8301,101.61
2016/04/26,102.6,3223411,103.2,103.4,102.19
2016/04/27,102.63,3730937,102.72,103.36,101.91
2016/04/28,102.97,4350039,102.17,103.15,102.16
2016/04/29,102.96,4601806,102.93,103.17,102.4
2016/05/02,103.43,3997979,102.74,103.87,102.64
2016/05/03,103.56,3945431,103.41,103.93,103
2016/05/04,104.02,3852602,103.51,104.4399,103.13
2016/05/05,104.21,3398453,103.87,104.88,103.6
2016/05/06,104.96,3547652,103.68,104.97,103.68
2016/05/09,105.28,4430275,104.92,105.73,104.91
2016/05/10,106.57,3885419,105.43,106.63,105.33
2016/05/11,105.72,3424857,106.26,106.94,105.63
2016/05/12,106.1,3195310,106.13,106.4,105.58
2016/05/13,104.18,7808440,105.75,106.1,103.54
2016/05/16,104.13,4243163,103.98,104.65,103.63
2016/05/17,102.37,5443329,104.17,104.38,102.01
2016/05/18,100.91,6969536,101.95,102,100.27
2016/05/19,101.33,4722324,100.75,101.44,100.3
2016/05/20,100.1,5594331,101.71,101.79,100
2016/05/23,100.42,4182549,100.12,100.77,100
2016/05/24,101.09,3443647,100.91,101.3799,100.69
2016/05/25,101.09,3223789,101.17,101.6,100.96
2016/05/26,101.9,4543050,101.2,101.96,101.01
2016/05/27,101.96,2877350,102.13,102.38,101.6
2016/05/31,101.17,6368520,102.14,102.3699,100.82
2016/06/01,101.57,4738254,100.56,101.6,100.3
2016/06/02,102,3618600,101.33,102.01,101.17
2016/06/03,102.53,4511549,101.92,102.83,101.92
2016/06/06,102.7,2941080,102.54,103.06,102.23
2016/06/07,102.49,4075665,102.82,103.18,102.28
2016/06/08,103.18,2860778,102.36,103.35,102.17
2016/06/09,103.66,3552237,102.9,103.82,102.54
2016/06/10,103.31,3462385,103.25,103.49,102.78
2016/06/13,103.06,4368324,103.24,103.6899,102.98
2016/06/14,103.23,4359505,102.6,103.29,101.74
2016/06/15,102.86,3434346,103.27,103.57,102.7528
2016/06/16,103.85,3502558,102.51,103.93,102.51
2016/06/17,103.41,5513660,103.59,103.86,102.4
2016/06/20,103.37,3566986,104.07,104.68,103.35
2016/06/21,104.08,3209951,103.81,104.41,103.76
2016/06/22,103.74,3394525,104.08,104.49,103.63
2016/06/23,104.44,3061918,104.46,104.5,103.91
2016/06/24,101.98,8643030,102.49,103.45,101.8
2016/06/27,102.13,6386843,101.77,102.34,101.3
2016/06/28,102.14,5195061,102.16,102.34,101.496
2016/06/29,103.12,4898224,102.82,103.33,102.46
2016/06/30,105.94,7972623,103.75,106,103.53
2016/07/01,105.63,4115527,106.23,106.4,105.3775
2016/07/05,106.42,5117342,105.67,106.98,105.63
2016/07/06,105.92,6087488,106.59,106.73,105.63
2016/07/07,107.49,9681664,108.53,109,107.07
2016/07/08,108.27,6051673,108.04,108.5,107.32
2016/07/11,108.91,6430285,108.16,109.1298,107.77
2016/07/12,108.79,4179936,108.42,109.11,108.37
2016/07/13,109.91,5172160,109.07,110.06,108.89
2016/07/14,109.96,4833168,109.83,110.94,109.76
2016/07/15,109.66,5218143,109.77,110.49,108.97
2016/07/18,109.21,3675770,109.66,109.7,108.84
2016/07/19,109.53,3987522,108.86,109.56,108.71
2016/07/20,108.92,3021738,109.86,109.91,108.68
2016/07/21,108.58,2806940,108.71,108.87,108.11
2016/07/22,109.19,2693759,108.78,109.41,108.78
2016/07/25,109.02,3053099,109.24,109.28,108.38
2016/07/26,108.2,3366326,109,109.23,108.0301
2016/07/27,107.48,4724106,108.04,108.04,106.69
2016/07/28,108.13,3446439,107.55,108.38,107.17
2016/07/29,108.92,3995291,108.26,109.11,108.121
2016/08/01,108.93,3879800,108.72,109.09,108.34
2016/08/02,108.72,3430259,109.25,109.25,108.28
2016/08/03,108.04,3691871,108.93,108.98,107.675
2016/08/04,108.42,3226922,108.17,108.55,107.98
2016/08/05,108.66,3186222,108.74,109.356,108.37
2016/08/08,108.14,3286957,108.42,108.62,107.671
2016/08/09,108.28,2378294,108.25,108.75,108.06
2016/08/10,108.82,2182184,108.45,108.96,108.45
2016/08/11,108.48,2786740,109.01,109.18,108.45
2016/08/12,108.59,2563420,108.64,108.94,108.37
2016/08/15,108.72,2357829,108.71,108.99,108.64
2016/08/16,108,2660740,108.25,108.69,107.91
2016/08/17,108.47,2963855,107.95,108.53,107.6
2016/08/18,108.28,2372997,108.41,108.82,108.2
2016/08/19,108.17,2806330,108.04,108.26,107.54
2016/08/22,107.96,2304593,108.08,108.21,107.765
2016/08/23,107.88,2460315,108.25,108.55,107.7
2016/08/24,108.11,2871876,107.82,108.29,107.55
2016/08/25,107.88,2129472,108.09,108.38,107.79
2016/08/26,107.45,2868894,107.92,108.5,107.33
2016/08/29,107.99,2576349,107.5,108.01,107.4
2016/08/30,107.21,3688590,107.92,108.06,107.03
2016/08/31,106.75,3993945,106.34,106.88,106.2611
2016/09/01,107.29,3787890,106.46,107.34,106.29
2016/09/02,107.87,3671093,107.58,108.25,107.5
2016/09/06,107.92,2913264,107.79,108.12,107.395
2016/09/07,107.21,3260537,107.76,107.97,106.78
2016/09/08,106.88,3469151,107.1,107.335,106.49
2016/09/09,104.05,6082573,106.02,106.19,104.05
2016/09/12,106.02,4532413,104.3,106.22,104.3
2016/09/13,104.59,4580377,105.94,105.95,104.29
2016/09/14,105.05,4007842,104.82,105.64,104.6
2016/09/15,105.48,3897690,104.95,105.72,104.7
2016/09/16,105.28,4930806,105,105.5,104.58
2016/09/19,105.67,3432979,105.21,106.12,104.92
2016/09/20,106.3,3542970,106.1,106.71,105.96
2016/09/21,107.13,3913862,106.16,107.37,105.879
2016/09/22,107.82,3869353,107.49,107.94,107.31
2016/09/23,107.34,3218780,107.68,107.99,107.04
2016/09/26,107.03,4436505,107.24,107.38,106.87
2016/09/27,107.49,3764987,107.37,107.87,106.73
2016/09/28,107.38,5008976,107.91,107.91,106.86
2016/09/29,107.76,7236424,109.495,109.71,107.71
2016/09/30,108.77,7147541,108.37,109.24,108.37
2016/10/03,108.25,4566043,108.77,108.83,107.47
2016/10/04,107.1,5824198,108.31,108.37,106.58
2016/10/05,106.01,6268868,107.24,107.49,105.69
2016/10/06,106.4,4880504,105.73,106.53,105.46
2016/10/07,105.99,4387364,106.76,106.92,105.65
2016/10/10,106.22,3108961,106.45,106.62,105.82
2016/10/11,105.57,3805045,106.12,106.21,105
2016/10/12,106.08,3416352,105.87,106.16,105.495
2016/10/13,105.92,3579435,105.85,106.17,105.29
2016/10/14,106.83,4788606,106.07,107.06,105.78
2016/10/17,106.85,4101510,106.83,107.07,106.56
2016/10/18,106.95,3846070,107.45,108.18,106.94
2016/10/19,106.26,4323336,106.81,107.01,106.08
2016/10/20,105.87,3725992,106.11,106.32,105.58
2016/10/21,105.62,3606663,106.01,106.01,105.27
2016/10/24,107.31,5125377,106.12,107.9,106.12
2016/10/25,107.23,3753315,107.39,107.63,106.81
2016/10/26,107.07,3435247,107.49,107.95,106.95
2016/10/27,106.63,4202952,107.28,107.54,106.3
2016/10/28,107.07,3367332,106.9,107.53,106.52
2016/10/31,107.2,3135705,107.03,107.4299,106.92
2016/11/01,106.71,4273462,107.14,107.3,106.12
2016/11/02,106.71,3665405,106.68,107.44,106.61
2016/11/03,106.63,3441545,107.07,107.14,106.52
2016/11/04,105.81,2884966,106.56,106.97,105.81
2016/11/07,106.96,5459790,106.66,107.2,106.38
2016/11/08,108.72,4669889,106.97,108.93,106.97
2016/11/09,107.25,6486925,106.45,107.35,105
2016/11/10,103.25,9077355,106.89,106.89,102.4
2016/11/11,103.19,5882913,103,103.77,102.57
2016/11/14,101.39,7226400,102.86,103.34,100.45
2016/11/15,101.85,5651448,101.4,102.05,100.82
2016/11/16,101.71,3952491,102.36,102.9,101.47
2016/11/17,101.62,4181373,101.81,101.93,101.175
2016/11/18,101.31,4905836,101.4,101.8,101.175
2016/11/21,102.26,3870643,101.48,102.32,101.48
2016/11/22,102.89,4536707,102.53,103,102.44
2016/11/23,101.53,4676126,102.52,102.89,101.46
2016/11/25,102.17,3644945,102,102.9099,101.74
2016/11/28,102.79,5530649,102.27,103.25,101.9
2016/11/29,102.54,3868987,102.79,103.05,102.3
2016/11/30,100.1,8123156,101.51,101.92,100.1
2016/12/01,99.03,7118185,99.89,100.05,98.5
2016/12/02,100.6,4544624,99.4,100.64,99.4
2016/12/05,100.71,3953326,100.62,100.91,100.12
2016/12/06,101.55,4824923,101.08,101.61,100.805
2016/12/07,102.81,4869480,101.16,102.93,101.16
2016/12/08,102.15,3993917,102.14,102.61,102
2016/12/09,103.57,5006513,102.23,104.045,102.04
2016/12/12,104.72,4847075,103.82,104.87,103.67
2016/12/13,105.63,4335831,104.81,106.01,104.68
2016/12/14,104.47,5007311,105.88,106.53,104.21
2016/12/15,105.3,4178857,104.23,105.57,104.23
2016/12/16,105.87,7478885,105.55,105.92,105.13
2016/12/19,105.41,3680629,105.46,105.87,105.13
2016/12/20,104.9,4903440,104.89,105.04,104.37
2016/12/21,104.7,3242661,104.82,105.69,104.69
2016/12/22,105.35,2605065,104.55,105.45,104.251
2016/12/23,105.09,1769297,104.97,105.25,104.63
2016/12/27,105.13,1481399,105.09,105.32,104.99
2016/12/28,104.62,1817572,104.87,105.1,104.52
2016/12/29,104.99,2438061,104.5,105.1,104.48
2016/12/30,104.63,3483809,104.71,105.15,104.33
2017/01/03,104.65,3741202,104.94,105.09,104.21
2017/01/04,104.85,3005708,105.11,105.63,104.79
2017/01/05,104.71,4608914,104.52,105.12,104.1901
2017/01/06,104.56,4108641,104.98,105.16,104.12
2017/01/09,103.46,5599392,104.16,104.255,103.25
2017/01/10,101.97,5394499,103.32,103.32,101.75
2017/01/11,101.81,4650237,101.84,102.36,101.41
2017/01/12,101.84,3121752,101.71,102.52,101.58
2017/01/13,101.55,3478529,101.88,102.11,101.22
2017/01/17,102.19,3741689,101.07,102.32,101.06
2017/01/18,102.74,4340384,102.4,103,102.32
2017/01/19,102.36,3923081,102.28,103,102.17
2017/01/20,103.24,4737271,102.79,103.32,102.4401
2017/01/23,104.01,4559795,102.9,104.22,102.83
2017/01/24,104.71,4991743,104,104.93,103.78
2017/01/25,104.61,3566025,104.71,105.19,104.54
2017/01/26,104.14,3634556,104.51,104.73,104.07
2017/01/27,103.48,4248218,104.38,104.41,103.43
2017/01/30,103.69,3462546,103.01,103.72,103
2017/01/31,103.78,3843690,103.21,104.17,103.21
2017/02/01,103.01,3515098,103.61,103.78,102.98
2017/02/02,104.03,3213732,103.76,104.39,103.29
2017/02/03,105.11,4284342,104.44,105.765,104.06
2017/02/06,104.57,4315209,105.1,105.24,104.53
2017/02/07,105.61,3980288,104.63,105.9,104.63
2017/02/08,105.69,3407013,105.5,106.23,105.25
2017/02/09,105.97,4012387,105.42,106.49,105.02
2017/02/10,106.1,2475319,105.83,106.345,105.5868
2017/02/13,106.52,3463954,106.5,106.69,105.88
2017/02/14,106.92,5659558,106.17,107,105.67
2017/02/15,106.73,7615249,105.35,107.25,104.77
2017/02/16,108.12,5559213,107.15,108.18,106.32
2017/02/17,108.15,5498430,107.29,108.3,107.21
2017/02/21,109.36,5370655,108.07,109.5,107.95
2017/02/22,109.41,3814953,109.37,109.78,109.165
2017/02/23,109.54,3382576,109.12,110,109.12
2017/02/24,109.83,3988914,109.5,109.92,109.33
2017/02/27,109.27,3468246,109.69,109.88,109.23
2017/02/28,110.38,4684645,109.05,110.6,109.05
2017/03/01,109.73,4750732,109.6,110.32,109.17
2017/03/02,110.11,3878274,109.81,110.32,109.43
2017/03/03,110.56,4125218,110.1,110.67,109.65
2017/03/06,109.63,4490912,109.8,110.19,109.43
2017/03/07,109.32,4356082,109.16,109.77,109
2017/03/08,109.3,5239185,109.17,109.33,108.47
2017/03/09,109.02,4066948,109.56,109.61,108.91
2017/03/10,109.59,3488693,109.58,109.71,109.28
2017/03/13,109.41,2947121,109.32,109.7951,109.03
2017/03/14,109.34,3630038,109.28,109.73,109.12
2017/03/15,111.11,4971766,109.56,111.23,109.5
2017/03/16,111.14,4579606,111.09,111.2,110.53
2017/03/17,111.39,6439876,111.479,111.52,110.93
2017/03/20,111.15,3382089,111.15,111.44,110.81
2017/03/21,111.77,5586243,111.54,112.31,111.47
2017/03/22,112.02,3879798,112.31,112.38,111.57
2017/03/23,111.78,3202234,111.95,112.33,111.67
2017/03/24,112.12,3913223,111.98,112.245,111.79
2017/03/27,111.83,3514553,111.87,112.29,111.57
2017/03/28,112.45,3945243,111.81,112.76,111.64
2017/03/29,112.43,2683674,112.06,112.535,111.97
2017/03/30,112.18,2104440,112.29,112.55,112
2017/03/31,111.86,3744387,112.31,112.47,111.83
2017/04/03,111.86,3581977,111.95,112.36,111.4599
2017/04/04,112.08,2360662,111.99,112.22,111.63
2017/04/05,111.94,2989185,112.04,112.59,111.69
2017/04/06,111.58,2728945,112.12,112.28,111.42
2017/04/07,111.61,2795789,111.7,111.96,111.4409
2017/04/10,112.02,2873245,111.7,112.145,111.4101
2017/04/11,111.73,3031291,111.71,112.08,111.35
2017/04/12,113.61,6260162,112.05,113.765,111.9
2017/04/13,112.68,3242845,113.25,113.38,112.65
2017/04/17,113.32,2912166,112.74,113.32,112.68
2017/04/18,114.28,4574200,113.44,114.605,113.4047
2017/04/19,113.62,3038165,114.42,114.49,113.48
2017/04/20,113.59,2972952,113.52,113.97,113.39
2017/04/21,113.43,3885159,113.55,113.8,113.27
2017/04/24,114.32,3204225,114.36,114.48,113.91
2017/04/25,114.16,3641771,114.21,114.57,114
2017/04/26,113.33,5342733,111.75,113.76,111.34
2017/04/27,112.64,4095989,113.1,113.44,112.51
2017/04/28,113.28,4871998,112.34,113.43,112.1908
2017/05/01,112.28,4074291,112.93,113.11,112.27
2017/05/02,112.29,3063140,112.75,112.89,112.07
2017/05/03,111.79,3342334,112.39,112.71,111.7023
2017/05/04,112.96,3488798,112.17,113,111.81
2017/05/05,113.22,3045764,113.04,113.28,112.7375
2017/05/08,113.22,3097181,113.2,113.43,112.78
2017/05/09,112.72,2708153,113.24,113.41,112.55
2017/05/10,112.84,2160107,112.7,112.87,112.48
2017/05/11,113.04,2277166,112.64,113.09,112.53
2017/05/12,112.91,2383496,112.93,113.3,112.72
2017/05/15,113.94,3231615,112.9,114,112.77
2017/05/16,113.79,2443755,114.06,114.66,113.59
2017/05/17,113.74,2999270,113.46,114.29,113.32
2017/05/18,114.03,3436734,113.78,114.28,113.288
2017/05/19,113.69,5745485,114.17,114.5,113.455
2017/05/22,114.7,3323940,113.69,115,113.69
2017/05/23,115.05,3261263,114.71,115.44,114.71
2017/05/24,116.06,2860892,115.31,116.33,115.12
2017/05/25,117.53,3384896,116.36,117.68,116.15
2017/05/26,117.91,3097920,117.25,118.0045,117.2
2017/05/30,118.01,3227366,117.74,118.12,117.5
2017/05/31,116.87,5241453,116.91,117.94,116.87
2017/06/01,117.23,4403199,116.8,117.26,116.06
2017/06/02,117.67,3162353,117.46,117.7,117.04
2017/06/05,117.88,2969490,117.39,117.97,117.05
2017/06/06,117.7,2643156,117.78,117.94,117.46
2017/06/07,117.05,3681102,117.17,117.57,116.82
2017/06/08,115.89,3931519,116.86,117.08,115.59
2017/06/09,115.94,3193515,115.66,116.13,115.36
2017/06/12,116.23,3491988,116.23,116.62,115.92
2017/06/13,116.32,2760749,115.47,116.59,115.47
2017/06/14,117.37,3597092,116.91,118.06,116.83
2017/06/15,117.21,3372649,117,117.48,116.51
2017/06/16,116.86,5154609,117.369,117.4,116.3
2017/06/19,117.29,2431985,117.02,117.29,116.23
2017/06/20,117.95,3703495,117.29,118.1353,117.18
2017/06/21,117.42,3655509,117.78,118.24,117.24
2017/06/22,116.15,3071163,117.33,117.41,116.05
2017/06/23,116.96,3349090,116.21,117.37,116.09
2017/06/26,117.12,2704461,117.42,117.83,117.06
2017/06/27,115.94,2884176,117.24,117.38,115.94
2017/06/28,116.38,3110484,116.52,116.87,116.2
2017/06/29,115.18,3473738,116.07,116.2,114.8901
2017/06/30,115.49,3313249,115.53,116.1134,115.3
2017/07/03,115.44,2250824,115.55,116,115.34
2017/07/05,115.3,4022763,115.5,115.55,114.88
2017/07/06,115.13,4006996,114.97,115.42,114.85
2017/07/07,115.51,3845257,115.41,115.6599,114.83
2017/07/10,114.27,5768560,115.92,116,114.2
2017/07/11,113.74,6365430,113.34,113.98,112.25
2017/07/12,114.77,3885179,114.49,114.98,114.28
2017/07/13,114.02,3089332,114.95,115.04,113.92
2017/07/14,114.93,2927955,114.26,115.115,114.25
2017/07/17,114.93,2481301,114.94,115.16,114.8383
2017/07/18,115.01,2685488,114.85,115.15,114.39
2017/07/19,115.34,2530207,115.01,115.35,114.63
2017/07/20,115.51,3500558,115.34,116.055,115.11
2017/07/21,116.63,3474099,115.78,116.67,115.38
2017/07/24,116.13,3675461,116.5,116.67,116.09
2017/07/25,116.45,3074077,116.63,116.78,116.14
2017/07/26,117.19,3297762,116.3,117.42,116.15
2017/07/27,117.34,2891175,117.33,118.06,116.62
2017/07/28,116.61,3171962,117.31,117.47,116.2
2017/07/31,116.61,3098647,116.53,116.86,116.18
2017/08/01,115.92,2877529,116.69,116.78,115.9
2017/08/02,115.61,2619119,115.73,115.979,115.14
2017/08/03,116.3,2984501,115.73,116.66,115.68
2017/08/04,116.37,2920429,116.32,116.49,115.865
2017/08/07,116.96,2562785,116.45,117.22,116.38
2017/08/08,116.71,2398528,116.8,116.95,116.37
2017/08/09,116.63,2505502,116.49,116.7,115.96
2017/08/10,116.38,2167902,116.35,116.84,116.08
2017/08/11,116.51,2759739,116.75,117.25,116.35
2017/08/14,117.84,3188781,117.36,118.18,117.014
2017/08/15,118.97,2746263,117.88,119.15,117.85
2017/08/16,119.1,2373919,118.96,119.3645,118.82
2017/08/17,118.39,2994998,119,119.39,118.25
2017/08/18,117.6,3776515,118.29,118.43,117.4
2017/08/21,118.26,2119494,117.8,118.46,117.545
2017/08/22,117.92,2313592,118.25,118.7,117.65
2017/08/23,117.29,2617188,117.9,118.12,117.23
2017/08/24,116.22,4760009,117.26,117.3,116.03
2017/08/25,115.85,3443098,116.74,116.9,115.8
2017/08/28,115.54,2932375,116.12,116.29,115.08
2017/08/29,115.84,2348238,115.55,116.1,115.51
2017/08/30,115.15,2490984,115.13,115.42,114.91
2017/08/31,115.73,4709428,115.24,115.84,114.93
2017/09/01,115.84,2591853,115.38,116.0925,115.15
2017/09/05,115.87,2711444,115.95,116.06,115.41
2017/09/06,116.35,2543156,116.17,116.47,115.64
2017/09/07,116.99,2623742,116.65,117.29,116.39
2017/09/08,115.04,4817706,116.4,116.48,114.57
2017/09/11,115.69,3247937,115.08,115.89,114.76
2017/09/12,115,3000022,115.69,115.95,114.86
2017/09/13,114.45,5141388,114.87,115.17,114
2017/09/14,114.19,3456869,114.44,114.55,113.7
2017/09/15,114.85,5529487,114.74,114.98,114.11
2017/09/18,114.99,2441253,115.17,115.23,114.68
2017/09/19,114.49,2568170,115.06,115.12,114.36
2017/09/20,113.58,4059494,114.34,114.65,112.735
2017/09/21,112.8,3591365,113.21,113.82,112.54
2017/09/22,111.85,3641857,112.56,112.87,111.81
2017/09/25,111.94,3884873,112.04,112.14,111.42
